Hora_decimal,P_residuo_BT_kW,Q_residuo_BT_kVAr
371.0,-276.4499999999998,49.43689999999998
371.25,-365.0500000000002,34.32129999999995
371.5,-183.49000000000024,72.53429999999997
371.75,-86.21000000000004,117.90269999999998
372.0,-57.54999999999973,163.2402
372.25,215.38999999999942,183.7448
372.5,86.90000000000009,127.27290000000002
372.75,-62.57999999999993,109.2944
373.0,-149.5600000000004,66.39370000000002
373.25,-184.10000000000036,54.60479999999998
373.5,-261.3100000000004,37.565
373.75,-64.11700000000019,55.35049999999998
374.0,7.488000000000284,85.74449999999999
374.25,-72.74000000000024,100.58679999999998
374.5,8.269999999999982,109.9067
374.75,-111.07700000000023,73.54220000000004
375.0,-366.46000000000004,141.35149999999996
375.25,-115.44999999999982,125.0667
375.5,-148.7739999999999,98.49450000000002
375.75,-451.98,61.509000000000015
376.0,-218.10400000000027,62.16349999999997
376.25,-106.23700000000008,68.68640000000002
376.5,-137.9979999999996,44.65100000000001
376.75,-121.86100000000033,68.61869999999999
377.0,-188.36900000000014,31.543600000000026
377.25,18.48999999999978,62.63009999999997
377.5,-58.86500000000001,21.02019999999999
377.75,25.417000000000144,44.16980000000001
378.0,9.295000000000073,60.46429999999998
378.25,-2.3300000000001546,53.38050000000001
378.5,-68.89400000000023,61.6977
378.75,-30.778999999999996,58.53219999999999
379.0,-2.117999999999938,53.25020000000001
379.25,16.721000000000004,100.1517
379.5,18.67600000000016,96.66449999999999
379.75,61.39300000000003,88.369
380.0,150.106,98.21449999999999
380.25,135.56400000000008,100.5205
380.5,157.86199999999985,94.139
380.75,161.06799999999998,92.183
381.0,155.1669999999997,100.7979
381.25,209.86200000000008,89.46920000000001
381.5,191.81499999999983,87.4433
381.75,167.20499999999993,80.9401
382.0,173.28700000000003,99.319
382.25,111.19500000000016,97.2417
382.5,75.85099999999989,106.94390000000001
382.75,63.10500000000002,111.2312
383.0,20.772000000000162,92.27459999999999
383.25,13.060000000000173,46.991799999999984
383.5,78.37799999999993,60.0483
383.75,93.45499999999993,68.92960000000001
384.0,27.26299999999992,55.14020000000001
384.25,26.81100000000015,59.82629999999999
384.5,16.81899999999996,65.77780000000001
384.75,-17.20600000000013,64.75400000000002
385.0,35.50999999999999,75.80789999999999
385.25,13.82100000000014,81.74040000000001
385.5,33.817000000000235,110.51
385.75,30.909999999999854,72.6779
386.0,31.29600000000005,31.356899999999982
386.25,13.201000000000022,38.177599999999984
386.5,-2.3460000000000036,50.71029999999999
386.75,58.82600000000025,66.85679999999999
387.0,17.91399999999976,55.332899999999995
387.25,1.0640000000000782,14.61630000000001
387.5,0.47100000000000364,4.752600000000001
387.75,26.11500000000001,21.066599999999994
388.0,5.31899999999996,19.91580000000002
388.25,-10.286000000000058,22.911299999999997
388.5,-62.52399999999989,5.7520999999999844
388.75,-34.9079999999999,12.890699999999995
389.0,-18.97199999999998,14.02600000000001
389.25,-49.96499999999992,10.900400000000005
389.5,26.993999999999915,31.84750000000001
389.75,-45.78800000000001,22.000299999999996
390.0,-22.6400000000001,24.709100000000007
390.25,-60.45100000000002,8.276499999999999
390.5,-52.78200000000015,-4.114599999999996
390.75,-69.24299999999994,-12.8335
391.0,-119.52400000000011,-28.474200000000003
391.25,-255.26300000000015,-61.50279999999999
391.5,-175.0709999999999,-18.8652
391.75,-149.02700000000004,-0.6148000000000025
392.0,-262.99400000000014,-32.94930000000001
392.25,-225.90499999999975,-12.804000000000002
392.5,-281.14300000000003,-47.45350000000002
392.75,-354.6600000000003,-40.209599999999995
393.0,-312.3199999999997,33.639999999999986
393.25,-371.8399999999997,33.178200000000004
393.5,-1.7899999999999636,47.0702
393.75,-230.98000000000002,38.10839999999996
394.0,-352.02,75.80600000000004
394.25,-401.0799999999999,63.754999999999995
394.5,-559.7700000000004,61.488
394.75,-249.25,153.80799999999994
395.0,-81.27999999999975,154.87400000000002
395.25,-238.7199999999998,145.911
395.5,-68.30000000000018,172.163
395.75,-58.73000000000002,192.15999999999997
396.0,113.15999999999985,194.78599999999994
396.25,-43.690000000000055,179.78300000000002
396.5,-59.309999999999945,141.10199999999998
396.75,113.84000000000015,140.50599999999997
397.0,-257.3699999999999,65.548
397.25,-317.5500000000002,89.56099999999998
397.5,-213.5300000000002,114.77499999999998
397.75,-5.579999999999927,150.95899999999995
398.0,-159.46000000000004,174.485
398.25,-232.19999999999982,134.92400000000004
398.5,-204.8800000000001,131.1356
398.75,-90.65000000000009,108.35469999999998
399.0,-182.79000000000042,126.9676
399.25,-126.68000000000029,122.71030000000002
399.5,-315.8900000000003,95.04899999999998
399.75,-247.72000000000025,161.39
400.0,-131.1600000000003,160.95929999999998
400.25,-220.92999999999984,152.173
400.5,-388.3800000000001,126.87699999999995
400.75,-236.75999999999976,118.55799999999999
401.0,-123.1850000000004,126.06880000000001
401.25,-128.04700000000003,98.745
401.5,-89.23400000000038,137.85069999999996
401.75,52.56700000000001,146.59050000000002
402.0,-19.197000000000116,155.6636
402.25,24.419000000000324,156.0916
402.5,-46.2170000000001,135.97719999999998
402.75,-111.86200000000008,108.9126
403.0,-67.77300000000014,110.99109999999996
403.25,-26.95900000000006,112.78399999999999
403.5,-74.529,109.31130000000002
403.75,-63.73699999999985,121.80749999999998
404.0,74.76699999999983,121.114
404.25,35.54600000000005,80.00420000000003
404.5,-6.560999999999922,65.2125
404.75,17.25,76.70009999999999
405.0,50.557000000000244,92.09050000000002
405.25,112.37400000000002,53.82610000000001
405.5,79.85699999999997,38.92819999999999
405.75,92.50500000000011,62.047500000000014
406.0,3.1419999999998254,77.0959
406.25,26.59400000000005,85.28359999999999
406.5,-10.288000000000011,89.35539999999999
406.75,40.0319999999997,89.73759999999999
407.0,25.65599999999995,93.1322
407.25,46.585000000000036,109.2373
407.5,49.5329999999999,76.763
407.75,38.44200000000001,72.2418
408.0,28.11500000000001,54.48350000000001
408.25,34.40300000000025,43.1185
408.5,1.7189999999998236,39.55970000000001
408.75,13.230999999999995,68.861
409.0,-9.557999999999993,77.56099999999999
409.25,-10.402000000000044,82.34140000000001
409.5,22.65599999999995,99.52050000000001
409.75,12.271999999999707,108.53649999999999
410.0,42.975999999999885,111.42389999999999
410.25,49.368999999999915,59.82990000000001
410.5,54.93600000000015,67.5835
410.75,52.63300000000004,73.69829999999999
411.0,20.200000000000045,66.55890000000001
411.25,16.94300000000021,68.5559
411.5,8.108000000000175,73.8764
411.75,-5.980000000000018,76.6757
412.0,2.137000000000171,93.37450000000001
412.25,-7.280999999999949,92.21170000000001
412.5,-34.860999999999876,96.42639999999997
412.75,-27.656999999999925,61.3006
413.0,-29.902000000000044,24.692699999999988
413.25,-24.452999999999975,29.098699999999994
413.5,6.634999999999991,49.4315
413.75,-18.613000000000056,58.75760000000001
414.0,-14.647000000000162,84.12049999999999
414.25,-77.21399999999994,69.98220000000002
414.5,-33.67600000000016,78.12410000000001
414.75,-61.81900000000019,84.80450000000002
415.0,-61.846000000000004,77.8848
415.25,-35.00400000000013,70.44489999999999
415.5,-19.505999999999858,78.84239999999998
415.75,-64.47000000000003,74.1309
416.0,-167.84799999999996,62.26039999999999
416.25,-108.03599999999983,70.0647
416.5,-119.356,63.91589999999999
416.75,-97.58500000000004,79.3152
417.0,5.2349999999999,91.20300000000002
417.25,9.118999999999915,97.41380000000001
417.5,17.10799999999972,105.32320000000001
417.75,81.74800000000005,120.3052
418.0,6.339999999999918,90.32079999999999
418.25,-37.375,153.1327
418.5,-193.24199999999996,137.11190000000002
418.75,-169.1429999999998,137.99660000000003
419.0,-108.82799999999975,162.46479999999997
419.25,-50.0329999999999,161.7525
419.5,-17.054000000000087,184.44740000000002
419.75,-9.363000000000056,183.88060000000002
420.0,-42.5469999999998,160.86749999999998
420.25,-66.24799999999982,108.39739999999995
420.5,-92.1590000000001,86.72
420.75,-73.53199999999993,79.9126
421.0,-127.65200000000004,71.5058
421.25,-158.0709999999999,59.65530000000001
421.5,-62.74200000000019,80.21400000000003
421.75,-53.34999999999991,79.78
422.0,-28.149000000000115,62.18999999999997
422.25,-29.019000000000005,75.90729999999999
422.5,-37.184999999999945,83.488
422.75,-36.56999999999971,84.64150000000001
423.0,-41.00599999999986,79.18680000000003
423.25,-83.12300000000005,77.6543
423.5,-155.25199999999995,84.4204
423.75,-133.769,91.513
424.0,-122.75400000000013,75.80219999999997
424.25,-92.77600000000007,83.99620000000002
424.5,-66.12799999999993,75.68710000000002
424.75,-86.71500000000015,68.7636
425.0,-39.71100000000001,68.97800000000001
425.25,18.125000000000227,68.86479999999997
425.5,-0.5519999999999072,85.83689999999996
425.75,1.1369999999999436,103.4871
426.0,-10.702999999999975,79.3596
426.25,21.7349999999999,78.4751
426.5,-20.31300000000033,55.657100000000014
426.75,6.275000000000091,65.33820000000003
427.0,-23.10199999999986,45.31480000000002
427.25,-4.565000000000282,43.023499999999984
427.5,-6.130999999999858,53.05459999999999
427.75,13.24200000000019,48.268100000000004
428.0,77.54700000000003,73.78059999999999
428.25,63.84600000000023,56.16660000000002
428.5,64.5740000000003,45.72239999999999
428.75,51.648000000000366,46.4297
429.0,134.49799999999982,50.69120000000001
429.25,85.55999999999995,5.118600000000001
429.5,72.72399999999993,1.022199999999998
429.75,37.537000000000035,2.4569000000000045
430.0,62.14300000000003,10.747
430.25,53.361000000000104,7.644300000000001
430.5,41.391000000000076,1.0452999999999975
430.75,23.94399999999996,0.625
431.0,14.45399999999995,9.477900000000005
431.25,61.71199999999999,19.486400000000003
431.5,86.952,37.6044
431.75,88.4849999999999,17.60029999999999
432.0,13.779999999999973,-14.592200000000005
432.25,32.86400000000026,-16.052699999999987
432.5,-6.673999999999978,-17.9662
432.75,1.3689999999999145,-9.488100000000003
433.0,22.368000000000166,11.4893
433.25,-0.11599999999975807,8.057500000000005
433.5,5.195000000000164,33.031099999999995
433.75,35.35200000000009,40.672899999999984
434.0,66.3889999999999,58.67540000000001
434.25,53.284999999999854,58.81019999999998
434.5,38.555000000000064,51.03660000000001
434.75,48.544000000000096,73.38049999999998
435.0,0.10999999999989996,74.2491
435.25,26.3599999999999,85.75719999999998
435.5,24.633000000000038,96.5452
435.75,19.23700000000008,110.32959999999999
436.0,0.5410000000001673,56.77189999999999
436.25,-22.062999999999874,43.96309999999997
436.5,-25.09999999999991,57.7119
436.75,-40.33399999999983,49.15050000000001
437.0,-9.553000000000111,68.86200000000001
437.25,-14.832999999999856,77.06479999999999
437.5,20.382000000000062,95.38229999999999
437.75,-41.42599999999993,85.86160000000001
438.0,-7.419999999999845,97.7818
438.25,-37.702999999999975,74.2929
438.5,-51.846000000000004,56.732500000000016
438.75,-15.7349999999999,62.452299999999994
439.0,-53.40000000000009,57.192400000000006
439.25,-22.498000000000047,71.7014
439.5,-13.911000000000058,82.10239999999999
439.75,-69.04600000000005,68.2277
440.0,-193.586,47.295500000000004
440.25,-118.27999999999997,71.2478
440.5,-101.2969999999998,67.0057
440.75,-74.78499999999985,77.21159999999999
441.0,-50.37300000000005,66.3216
441.25,-32.07900000000018,80.56089999999999
441.5,58.325000000000045,129.5575
441.75,29.30100000000016,99.32679999999999
442.0,-8.613000000000056,74.37740000000001
442.25,-43.978999999999814,73.3898
442.5,-165.87000000000012,36.23230000000001
442.75,-130.39599999999996,28.784200000000013
443.0,-44.94399999999996,40.379099999999994
443.25,-39.55899999999997,32.5475
443.5,27.715999999999894,62.46400000000001
443.75,9.462999999999965,63.297
444.0,-22.641000000000076,44.771
444.25,-12.548999999999978,54.72909999999999
444.5,-25.148999999999887,46.575900000000004
444.75,-38.388999999999896,52.42349999999999
445.0,-101.12200000000007,24.393500000000017
445.25,-102.66100000000006,21.493800000000007
445.5,-24.673999999999978,34.61829999999999
445.75,-18.810000000000173,30.547600000000003
446.0,-31.322999999999865,19.271199999999993
446.25,-34.66300000000001,-3.122399999999999
446.5,35.50800000000004,-2.301600000000022
446.75,45.58900000000017,-3.0845999999999805
447.0,-35.97499999999991,27.3707
447.25,-0.3760000000002037,32.19059999999999
447.5,-87.32100000000014,4.156300000000016
447.75,-108.32099999999991,11.542000000000002
448.0,-71.92699999999991,45.662199999999984
448.25,-64.52500000000009,32.03399999999999
448.5,-107.19300000000021,-24.300700000000006
448.75,-70.03999999999996,-26.75399999999999
449.0,-34.41800000000012,-43.644000000000005
449.25,-19.863000000000056,3.925200000000004
449.5,-21.784999999999854,53.026399999999995
449.75,-4.585000000000036,82.1334
450.0,14.294999999999845,70.1772
450.25,-1.737999999999829,52.757000000000005
450.5,-44.46699999999987,47.5582
450.75,-53.44300000000021,61.78500000000001
451.0,-17.062000000000126,87.2056
451.25,-18.010999999999967,74.75150000000001
451.5,4.800000000000182,70.2343
451.75,26.74000000000001,61.836200000000005
452.0,58.113000000000056,36.50020000000001
452.25,88.93899999999985,32.00149999999999
452.5,57.537000000000035,10.076800000000006
452.75,42.028999999999996,14.942899999999995
453.0,39.91899999999987,3.6604999999999848
453.25,55.471000000000004,4.871200000000002
453.5,32.08600000000001,-2.8765999999999963
453.75,39.164999999999736,35.684200000000004
454.0,19.172000000000025,38.683599999999984
454.25,26.80300000000011,47.4016
454.5,0.08100000000013097,39.661199999999994
454.75,8.216000000000122,38.3065
455.0,40.960999999999785,45.5844
455.25,47.353000000000065,56.134699999999995
455.5,70.22499999999991,86.46400000000001
455.75,56.11699999999996,80.8491
456.0,-9.926000000000158,58.2011
456.25,-52.835000000000036,46.97470000000001
456.5,-26.005999999999858,51.87320000000001
456.75,-20.363000000000056,65.97240000000001
457.0,-7.227999999999838,77.23419999999999
457.25,-9.116999999999962,87.7548
457.5,1.7850000000000819,104.71489999999999
457.75,50.06899999999996,78.2982
458.0,11.463999999999714,55.026300000000006
458.25,7.701999999999998,60.82899999999999
458.5,26.814999999999827,70.0875
458.75,21.284999999999854,79.46650000000001
459.0,9.511999999999944,71.5293
459.25,0.48299999999994725,74.31439999999999
459.5,-11.423000000000002,78.7475
459.75,0.17000000000007276,70.15729999999999
460.0,-59.57600000000002,51.5955
460.25,-29.17100000000005,70.6793
460.5,-46.99000000000001,75.60459999999999
460.75,-91.04999999999995,58.11569999999995
461.0,-49.02500000000009,72.8635
461.25,-84.30799999999977,84.55360000000002
461.5,-35.386999999999944,118.91080000000002
461.75,-31.748000000000047,74.11869999999999
462.0,-18.625999999999976,52.53439999999999
462.25,-30.269999999999982,60.13340000000001
462.5,-25.6099999999999,62.957300000000004
462.75,-86.94200000000001,50.274399999999986
463.0,-121.90300000000002,44.01419999999999
463.25,-39.14800000000014,36.781000000000006
463.5,-80.88599999999997,16.033199999999994
463.75,-205.32900000000018,20.4923
464.0,-95.78700000000026,18.2329
464.25,-290.0500000000002,27.881699999999995
464.5,-385.2800000000002,29.161299999999983
464.75,-321.27,25.62360000000001
465.0,-289.3800000000001,59.08729999999997
465.25,-274.0100000000002,113.77970000000002
465.5,-4.980000000000018,129.48310000000004
465.75,-171.25999999999976,110.22399999999999
466.0,-21.26000000000022,152.44330000000002
466.25,-393.94000000000005,98.47200000000004
466.5,-488.28999999999996,91.428
466.75,-489.3699999999999,87.93
467.0,-3.6100000000001273,127.09820000000002
467.25,-404.2399999999998,78.45299999999997
467.5,-251.53999999999996,117.8467
467.75,-325.81999999999925,115.08260000000001
468.0,-157.0300000000002,114.63489999999996
468.25,-49.340000000000146,122.86829999999998
468.5,-72.28999999999996,111.392
468.75,12.389999999999873,125.15960000000001
469.0,-226.94000000000005,76.875
469.25,-184.17999999999984,100.7301
469.5,-215.0300000000002,62.53869999999995
469.75,7.019999999999982,68.19939999999997
470.0,-100.58999999999969,61.98150000000001
470.25,-8.620000000000346,71.07629999999997
470.5,-63.840000000000146,51.740099999999984
470.75,-97.18000000000029,70.2981
471.0,33.41000000000031,84.35360000000003
471.25,-52.23999999999978,66.02159999999998
471.5,-145.5899999999997,47.068899999999985
471.75,-100.70599999999968,48.6362
472.0,-90.29800000000023,51.81569999999999
472.25,24.730999999999767,30.410800000000023
472.5,-46.22499999999991,63.349999999999994
472.75,-130.89300000000003,40.5839
473.0,-13.615999999999985,31.728200000000015
473.25,64.52599999999984,38.82770000000002
473.5,91.92999999999984,41.41769999999994
473.75,11.003000000000156,30.736500000000007
474.0,59.54500000000007,71.2884
474.25,70.33299999999986,65.1733
474.5,4.3940000000000055,42.67629999999997
474.75,-70.97199999999998,28.094499999999996
475.0,-45.43399999999997,40.16999999999999
475.25,13.131000000000085,35.33369999999999
475.5,27.913999999999987,49.51490000000001
475.75,59.63999999999987,32.71900000000001
476.0,95.36799999999994,21.796900000000008
476.25,100.34900000000016,10.0702
476.5,73.64099999999985,-4.683099999999996
476.75,86.40800000000013,-3.475999999999999
477.0,73.72400000000016,-10.963700000000003
477.25,69.53500000000008,1.0803999999999974
477.5,66.46100000000001,23.067399999999992
477.75,94.34800000000018,76.25439999999999
478.0,41.83100000000013,68.8769
478.25,52.049999999999955,74.48300000000002
478.5,40.99500000000012,66.9301
478.75,32.4079999999999,67.0795
479.0,60.478000000000065,82.58869999999999
479.25,52.80899999999997,100.24029999999999
479.5,113.09799999999996,117.4981
479.75,76.77999999999975,70.6847
480.0,53.868999999999915,85.8562
480.25,45.7349999999999,90.9873
480.5,37.84999999999991,105.89809999999999
480.75,24.027000000000044,119.5528
481.0,50.12799999999993,61.3254
481.25,35.51700000000005,62.13219999999998
481.5,54.65599999999995,91.34009999999999
481.75,47.509000000000015,99.2493
482.0,43.38099999999986,97.50580000000001
482.25,11.085000000000036,56.10579999999999
482.5,69.0440000000001,55.67490000000001
482.75,28.971000000000004,61.93330000000002
483.0,29.873000000000047,73.57020000000001
483.25,5.798000000000002,57.018699999999995
483.5,27.394000000000005,70.2945
483.75,49.79099999999994,82.3315
484.0,6.050999999999931,68.28840000000001
484.25,17.05099999999993,71.36049999999999
484.5,-15.085000000000036,60.190799999999996
484.75,1.740000000000009,55.64099999999999
485.0,-8.807000000000016,73.13559999999998
485.25,-6.5060000000000855,88.93609999999998
485.5,28.78300000000013,107.778
485.75,17.39799999999991,113.3607
486.0,7.307999999999993,143.7053
486.25,-11.441000000000031,118.6033
486.5,28.78099999999995,113.0717
486.75,-89.13199999999983,86.7365
487.0,-108.86499999999978,76.0762
487.25,-125.34699999999998,74.0704
487.5,-33.09299999999985,67.3811
487.75,-128.7180000000003,63.96449999999999
488.0,-104.80199999999968,56.023300000000006
488.25,-339.9500000000003,60.07450000000003
488.5,-274.52,20.602899999999977
488.75,-429.5300000000002,6.6580000000000155
489.0,-389.7199999999998,53.79299999999998
489.25,-240.76000000000022,50.31389999999999
489.5,-252.96000000000004,59.85949999999997
489.75,-298.82000000000016,75.1361
490.0,-162.5500000000011,90.07649999999995
490.25,-395.4200000000001,37.093999999999994
490.5,-111.15999999999985,71.05259999999998
490.75,-349.920000000001,41.91750000000002
491.0,-321.5799999999999,18.754999999999995
491.25,-381.77,51.606600000000014
491.5,-367.72000000000025,29.74599999999998
491.75,92.65999999999985,124.92699999999996
492.0,-7.699999999999818,126.98199999999997
492.25,173.94000000000005,160.13300000000004
492.5,81.58999999999969,145.02860000000004
492.75,-64.85000000000036,102.84100000000001
493.0,-57.210000000000036,92.22199999999998
493.25,-235.0999999999999,104.67500000000001
493.5,50.86000000000013,113.31
493.75,-7.929999999999836,121.91810000000001
494.0,-60.039999999999964,106.1422
494.25,-88.48999999999978,82.03650000000002
494.5,19.25,51.80789999999999
494.75,39.20699999999988,54.784400000000005
495.0,31.985000000000127,75.64410000000001
495.25,13.242999999999938,78.4316
495.5,-61.92000000000007,58.23320000000001
495.75,-151.92000000000007,45.80329999999998
496.0,43.766000000000076,76.35050000000001
496.25,96.82000000000016,70.13070000000002
496.5,62.639000000000124,67.75559999999999
496.75,52.23500000000013,51.24380000000002
497.0,180.72400000000016,64.91380000000001
497.25,173.5,34.49259999999998
497.5,168.42099999999982,35.3382
497.75,185.05899999999974,48.6079
498.0,119.42900000000009,50.05359999999999
498.25,52.876999999999725,38.18330000000002
498.5,29.586000000000013,18.639800000000008
498.75,-27.91099999999983,-0.9087999999999994
499.0,2.6579999999999018,11.1922
499.25,9.847999999999956,-0.18099999999999739
499.5,20.62000000000012,13.635400000000004
499.75,45.730999999999995,17.8442
500.0,123.91399999999999,17.377200000000002
500.25,62.886999999999944,23.90039999999999
500.5,51.896999999999935,6.672499999999999
500.75,89.54600000000005,13.586100000000002
501.0,73.78500000000008,1.8028000000000048
501.25,74.56400000000008,13.996400000000008
501.5,64.606,24.273399999999995
501.75,91.85699999999997,50.332499999999996
502.0,61.021999999999935,48.4696
502.25,50.56099999999992,45.903400000000005
502.5,-1.3040000000000873,27.68270000000001
502.75,12.297000000000025,33.7345
503.0,70.90200000000004,58.36959999999999
503.25,39.347999999999956,67.86129999999999
503.5,66.47500000000014,94.8838
503.75,90.91800000000012,123.87619999999998
504.0,39.30799999999999,98.7689
504.25,28.128999999999905,58.7856
504.5,-27.496000000000095,46.2003
504.75,2.7309999999999945,61.7453
505.0,37.932000000000016,92.92460000000001
505.25,28.651000000000067,102.0341
505.5,28.805999999999813,104.3988
505.75,26.194999999999936,106.88480000000001
506.0,43.08800000000019,105.31230000000001
506.25,65.48799999999983,61.86529999999999
506.5,44.74500000000012,84.20139999999999
506.75,26.758999999999787,95.51019999999998
507.0,7.216999999999871,70.98999999999998
507.25,15.538000000000011,62.345299999999995
507.5,1.6859999999999218,51.476
507.75,13.410000000000082,51.023799999999994
508.0,6.617000000000189,44.9285
508.25,7.847999999999956,60.210300000000004
508.5,-10.847999999999956,51.590199999999996
508.75,-22.92100000000005,55.02889999999999
509.0,-80.0630000000001,38.81700000000001
509.25,-41.710000000000036,40.88300000000001
509.5,26.064000000000078,73.0136
509.75,20.855000000000018,94.42520000000002
510.0,-76.41500000000019,101.8379
510.25,-52.65399999999977,96.2737
510.5,-75.78099999999995,86.99909999999997
510.75,-145.85800000000017,81.2076
511.0,-161.26200000000017,59.845299999999995
511.25,-225.9770000000001,72.22990000000001
511.5,-79.53600000000006,88.85610000000003
511.75,-102.02300000000014,73.25079999999994
512.0,-467.0369999999998,22.692300000000017
512.25,-439.27000000000044,56.32959999999997
512.5,-362.7000000000003,73.28190000000001
512.75,-379.21000000000004,101.61410000000001
513.0,-278.02999999999975,121.27639999999997
513.25,-303.0,121.50639999999999
513.5,-79.92999999999984,146.60400000000004
513.75,-216.14000000000033,126.72800000000001
514.0,-314.73,138.75459999999998
514.25,-392.62999999999965,123.55000000000001
514.5,-492.42999999999984,96.19900000000001
514.75,-765.0999999999999,64.56400000000002
515.0,-112.44999999999982,113.09899999999999
515.25,-232.6599999999994,118.24899999999997
515.5,-130.2800000000002,138.51119999999997
515.75,-68.07999999999993,121.23559999999998
516.0,-366.46000000000004,76.08499999999998
516.25,-305.27,103.23499999999996
516.5,-461.3399999999997,81.58599999999996
516.75,-149.1500000000001,101.63719999999995
517.0,-192.76000000000022,80.95749999999998
517.25,-332.84000000000015,45.97810000000004
517.5,-203.09000000000015,28.545399999999972
517.75,-320.0899999999997,-14.314999999999998
518.0,-278.1600000000003,-4.23660000000001
518.25,-237.42000000000007,37.577
518.5,-225.6500000000001,55.70359999999994
518.75,-107.69999999999982,84.32489999999999
519.0,33.05899999999974,64.97320000000002
519.25,-92.91000000000031,42.83760000000001
519.5,-223.52000000000044,45.185299999999984
519.75,-275.8000000000002,38.64930000000001
520.0,-232.6600000000003,23.453599999999938
520.25,-79.45900000000029,47.48919999999998
520.5,-108.09799999999996,53.4504
520.75,-53.289000000000215,44.7287
521.0,134.95499999999993,52.5188
521.25,-11.739000000000033,-0.5398000000000138
521.5,74.75999999999976,23.217700000000008
521.75,96.71500000000015,13.839499999999987
522.0,21.430999999999813,38.9931
522.25,84.94399999999996,38.315899999999985
522.5,43.3900000000001,23.305899999999994
522.75,4.457000000000107,15.632900000000006
523.0,-35.84500000000003,15.378400000000013
523.25,21.93399999999997,-12.2641
523.5,66.59699999999998,2.8641000000000076
523.75,63.404000000000224,17.66789999999999
524.0,110.15800000000013,16.053600000000003
524.25,99.79700000000003,59.50219999999999
524.5,74.97500000000014,54.839600000000004
524.75,60.39200000000005,40.28399999999999
525.0,86.48299999999995,30.82379999999999
525.25,42.73000000000002,26.239500000000007
525.5,107.08000000000015,104.92660000000001
525.75,74.81299999999987,65.664
526.0,31.908999999999878,44.0505
526.25,85.577,58.937200000000004
526.5,70.53099999999995,52.8664
526.75,31.712999999999965,41.62060000000001
527.0,33.399000000000115,47.433099999999996
527.25,12.326999999999998,9.400900000000007
527.5,75.25900000000001,36.08239999999999
527.75,57.83400000000029,45.2628
528.0,-4.134999999999991,35.1773
528.25,-19.18399999999997,46.22839999999999
528.5,-60.093000000000075,36.438799999999986
528.75,10.758000000000038,57.12179999999998
529.0,13.26299999999992,85.69590000000001
529.25,-1.1540000000002237,81.4237
529.5,21.027000000000044,81.7123
529.75,27.653999999999996,85.42860000000002
530.0,33.406000000000176,34.01479999999998
530.25,23.24000000000001,37.920199999999994
530.5,27.013000000000147,57.96159999999999
530.75,66.3570000000002,34.817099999999996
531.0,-4.310999999999922,-36.829600000000006
531.25,-12.536999999999807,-36.2032
531.5,5.003999999999905,-31.067
531.75,20.120999999999867,-15.111199999999997
532.0,-46.15599999999995,-31.238500000000002
532.25,1.6389999999998963,-21.431399999999996
532.5,-55.03899999999999,-50.14839999999998
532.75,-45.44100000000003,-37.04379999999999
533.0,-58.988000000000056,-37.6863
533.25,-12.832999999999856,-21.98859999999999
533.5,-2.740000000000009,4.265200000000007
533.75,-26.979000000000042,2.01700000000001
534.0,-54.802999999999884,22.152
534.25,-40.41600000000017,25.501000000000005
534.5,-36.75599999999986,25.022199999999998
534.75,-124.19200000000001,-4.1601
535.0,-286.0400000000002,-7.053600000000003
535.25,-132.1139999999998,26.853199999999987
535.5,-132.03200000000015,13.445099999999996
535.75,-278.5300000000002,-24.515600000000006
536.0,-391.77,-8.937399999999997
536.25,-535.2399999999998,-72.86110000000005
536.5,-808.3499999999999,-55.23140000000001
536.75,-600.5899999999997,-10.652800000000013
537.0,-332.5,48.37050000000002
537.25,-419.30999999999995,65.48680000000002
537.5,-814.1700000000005,-19.04000000000002
537.75,-541.7800000000007,122.10800000000006
538.0,-294.5000000000009,150.298
538.25,-262.28000000000065,152.03199999999998
538.5,-461.21000000000004,149.11899999999997
538.75,-595.2700000000004,108.94799999999998
539.0,-299.1700000000001,192.23699999999997
539.25,-416.41000000000076,170.79600000000005
539.5,-751.1800000000003,116.56200000000001
539.75,-638.8599999999997,109.47199999999992
540.0,-185.25,195.31599999999992
540.25,-498.9200000000001,129.58099999999996
540.5,-149.10000000000036,191.64599999999996
540.75,-177.6300000000001,161.91200000000003
541.0,-248.60000000000036,158.08500000000004
541.25,-554.5699999999997,122.24700000000001
541.5,-7.8299999999994725,179.026
541.75,-261.3300000000004,153.601
542.0,-109.90000000000009,159.325
542.25,-308.1300000000001,136.05
542.5,-110.23000000000002,156.80060000000003
542.75,-100.69000000000005,159.2976
543.0,-166.17000000000007,108.75
543.25,-132.4000000000001,114.54669999999999
543.5,-272.55999999999995,87.46599999999995
543.75,-30.049999999999727,119.77750000000003
544.0,-411.7800000000002,121.65339999999998
544.25,-84.75,78.9941
544.5,-158.8499999999999,94.054
544.75,-138.8499999999999,117.19700000000003
545.0,-11.129999999999654,99.8937
545.25,60.43700000000035,71.92439999999999
545.5,57.77399999999989,59.0702
545.75,87.22499999999991,88.43880000000001
546.0,140.86300000000006,114.2167
546.25,87.58600000000001,139.2455
546.5,102.31400000000008,113.3683
546.75,38.99800000000005,114.56030000000001
547.0,24.75500000000011,92.28790000000001
547.25,30.026000000000295,75.4495
547.5,44.84699999999998,75.59040000000002
547.75,144.85899999999992,76.224
548.0,98.27500000000009,69.4273
548.25,67.44599999999991,56.204899999999995
548.5,21.500999999999976,59.24550000000001
