segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv
243,PONTA,4265.75,12,100.0,52.305,100.0,52.305,100.0,12.5574,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00243_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00243_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00243_PONTA.csv
244,FORA_PONTA,4268.75,276,52.305,100.0,52.305,100.0,12.5574,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00244_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00244_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00244_FORA_PONTA.csv
245,PONTA,4337.75,12,100.0,52.3049,100.0,52.305,100.0,12.5572,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00245_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00245_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00245_PONTA.csv
246,FORA_PONTA,4340.75,84,52.3049,100.0,52.305,100.0,12.5572,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00246_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00246_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00246_FORA_PONTA.csv
247,PONTA,4361.75,12,100.0,52.3049,100.0,52.3049,100.0,12.5571,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00247_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00247_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00247_PONTA.csv
248,FORA_PONTA,4364.75,84,52.3049,100.0,52.3049,100.0,12.5571,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00248_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00248_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00248_FORA_PONTA.csv
249,PONTA,4385.75,12,100.0,52.305,100.0,52.305,100.0,12.5572,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00249_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00249_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00249_PONTA.csv
250,FORA_PONTA,4388.75,84,52.305,100.0,52.305,100.0,12.5572,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00250_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00250_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00250_FORA_PONTA.csv
251,PONTA,4409.75,12,100.0,52.3049,100.0,52.3049,100.0,12.5572,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00251_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00251_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00251_PONTA.csv
252,FORA_PONTA,4412.75,84,52.3049,100.0,52.3049,100.0,12.5572,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00252_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00252_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00252_FORA_PONTA.csv
253,PONTA,4433.75,12,100.0,52.3049,100.0,52.3049,100.0,12.5571,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00253_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00253_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00253_PONTA.csv
254,FORA_PONTA,4436.75,276,52.3049,100.0,52.3049,100.0,12.5571,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00254_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00254_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00254_FORA_PONTA.csv
255,PONTA,4505.75,12,100.0,52.3049,100.0,52.305,100.0,12.5572,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00255_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00255_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00255_PONTA.csv
256,FORA_PONTA,4508.75,84,52.3049,100.0,52.305,100.0,12.5572,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00256_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00256_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00256_FORA_PONTA.csv
257,PONTA,4529.75,12,100.0,52.3378,100.0,52.3378,100.0,12.6157,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00257_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00257_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00257_PONTA.csv
258,FORA_PONTA,4532.75,84,52.3378,100.0,52.3378,100.0,12.6157,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00258_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00258_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00258_FORA_PONTA.csv
259,PONTA,4553.75,12,100.0,52.305,100.0,52.305,100.0,12.5573,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00259_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00259_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00259_PONTA.csv
260,FORA_PONTA,4556.75,84,52.305,100.0,52.305,100.0,12.5573,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00260_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00260_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00260_FORA_PONTA.csv
261,PONTA,4577.75,12,100.0,52.3381,100.0,52.3381,100.0,12.6163,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00261_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00261_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00261_PONTA.csv
262,FORA_PONTA,4580.75,84,52.3381,100.0,52.3381,100.0,12.6163,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00262_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00262_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00262_FORA_PONTA.csv
263,PONTA,4601.75,12,100.0,54.4095,100.0,54.4095,100.0,16.3035,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00263_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00263_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00263_PONTA.csv
264,FORA_PONTA,4604.75,276,54.4095,100.0,54.4095,100.0,16.3035,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00264_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00264_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00264_FORA_PONTA.csv
265,PONTA,4673.75,12,100.0,53.6638,100.0,53.6638,100.0,14.9761,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00265_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00265_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00265_PONTA.csv
266,FORA_PONTA,4676.75,84,53.6638,100.0,53.6638,100.0,14.9761,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00266_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00266_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00266_FORA_PONTA.csv
267,PONTA,4697.75,12,100.0,56.1988,100.0,56.1988,100.0,21.8813,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00267_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00267_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00267_PONTA.csv
268,FORA_PONTA,4700.75,84,56.1988,100.0,56.1988,100.0,21.8813,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00268_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00268_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00268_FORA_PONTA.csv
269,PONTA,4721.75,12,100.0,53.6301,100.0,53.6301,100.0,14.9163,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00269_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00269_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00269_PONTA.csv
270,FORA_PONTA,4724.75,84,53.6301,100.0,53.6301,100.0,14.9163,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00270_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00270_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00270_FORA_PONTA.csv
271,PONTA,4745.75,12,100.0,53.7726,100.0,53.7726,100.0,15.1699,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00271_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00271_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00271_PONTA.csv
272,FORA_PONTA,4748.75,84,53.7726,100.0,53.7726,100.0,15.1699,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00272_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00272_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00272_FORA_PONTA.csv
273,PONTA,4769.75,12,100.0,58.5802,100.0,58.5802,100.0,26.1349,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00273_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00273_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00273_PONTA.csv
274,FORA_PONTA,4772.75,276,58.5802,100.0,58.5802,100.0,26.1349,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00274_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00274_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00274_FORA_PONTA.csv
275,PONTA,4841.75,12,100.0,59.7051,100.0,59.7051,100.0,28.1447,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00275_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00275_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00275_PONTA.csv
276,FORA_PONTA,4844.75,84,59.7051,100.0,59.7051,100.0,28.1447,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00276_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00276_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00276_FORA_PONTA.csv
277,PONTA,4865.75,12,100.0,61.2581,100.0,61.2581,100.0,30.9182,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00277_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00277_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00277_PONTA.csv
278,FORA_PONTA,4868.75,84,61.2581,100.0,61.2581,100.0,30.9182,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00278_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00278_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00278_FORA_PONTA.csv
279,PONTA,4889.75,12,100.0,58.8898,100.0,58.8898,100.0,26.6883,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00279_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00279_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00279_PONTA.csv
280,FORA_PONTA,4892.75,84,58.8898,100.0,58.8898,100.0,26.6883,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00280_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00280_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00280_FORA_PONTA.csv
281,PONTA,4913.75,12,100.0,59.3667,100.0,59.3667,100.0,27.5402,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00281_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00281_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00281_PONTA.csv
282,FORA_PONTA,4916.75,84,59.3667,100.0,59.3667,100.0,27.5402,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00282_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00282_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00282_FORA_PONTA.csv
283,PONTA,4937.75,12,100.0,57.9016,100.0,57.9016,100.0,24.9233,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00283_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00283_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00283_PONTA.csv
284,FORA_PONTA,4940.75,276,57.9016,100.0,57.9016,100.0,24.9233,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00284_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00284_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00284_FORA_PONTA.csv
285,PONTA,5009.75,12,100.0,59.4602,100.0,59.4602,100.0,27.7071,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM1_IN_s00285_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM2_IN_s00285_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 022 segmentos_pass1_sem_hvac_int_ano_2031_2047\UFSM_Mon_BESSM3_IN_s00285_PONTA.csv
